input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
vsIVaY3LOqqO2roPq__PwQ4,,The Muir Hub & Cafe,,"Great N Rd, Muir of Ord, IV6 7SU, United Kingdom",{},null,https://themuirhub.org/,+441463871062,9C9QGG8R+VR,315,4.400000,null,57.517182,-4.457888,,,,,,Europe/London,,0x488f0bb4806677b1:0x1c18df25941c406d,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,The Mountain Coffee Co,,"Gairloch, IV21 2BY, United Kingdom",{},null,https://m.facebook.com/MountainCoffee.Gairloch/,+441445712316,9C9PP7JW+JC,402,4.300000,null,57.731565,-5.703939,,,,,,Europe/London,,0x488e702e88f8432f:0xb5f46787a126cb,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,No.19,,"19 High St, Avoch, IV9 8PT, United Kingdom",{},null,,+441381625295,9C9QHR8J+W8,68,4.700000,null,57.567284,-4.169227,,,,,,Europe/London,,0x488f77fce38d5f75:0x14fb26acf6dead82,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,Wee Whistle Stop Cafe,,"Loch Torridon Community Centre, Torridon, Achnasheen IV22 2EZ, United Kingdom",{},null,https://m.facebook.com/WeeWhistleStop/,+447570540212,9C9PGFVQ+WV,331,4.700000,null,57.544853,-5.510300,,,,,,Europe/London,,0x488e613b7719cbc9:0xb3a2e77dfb6d170c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,Bog Cotton Café,,"caravan and camping park, Cannich, Beauly IV4 7LN, United Kingdom",{},null,http://www.facebook.com/bogcottoncafe,+447880495419,9C9Q86VR+J7,164,4.700000,null,57.344093,-4.759337,,,,,,Europe/London,,0x488f1ceec9f7feb3:0xead70ea332fec19,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,Cafe Eighty2,,"W Lewiston, Drumnadrochit, Inverness IV63 6UL, United Kingdom",{},null,https://m.facebook.com/cafeighty2,+441456450400,9C9Q8GHF+FQ,845,4.800000,null,57.328639,-4.475503,,,,,,Europe/London,,0x488f117bb76078fb:0x36cecf1f6d95119e,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,River Cafe,,"1, Timespan, Dunrobin St, Helmsdale KW8 6JA, United Kingdom",{},null,https://timespan.org.uk/visit/river-cafe/,+441431821327,9CCR488W+J7,149,4.500000,null,58.116542,-3.654291,,,,,,Europe/London,,0x48854599b955ffad:0x5e7bfed9be48a7cd,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,Eilean Donan Coffee Shop,,"Dornie, Kyle of Lochalsh, IV40 8DX, United Kingdom",{},null,http://www.eileandonancastle.com/visit/visitor-centre/,+441599555202,9C9P7FFP+WG,91,4.100000,null,57.274853,-5.513641,,,,,,Europe/London,,0x488e911862b29417:0xc34e8517c94b6a7a,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,The Croft Cafe,,"Duirinish, Kyle of Lochalsh, By, IV40 8BE, United Kingdom",{},null,https://www.facebook.com/thecroftcafe,+441599544343,9C9P8899+9J,391,4.800000,null,57.318400,-5.680936,,,,,,Europe/London,,0x488e9ba5c862fb2d:0x4d1c9663505e4224,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,The Coffee Bothy,,"Harrapool, Broadford, Isle of Skye, IV49 9AE, United Kingdom",{},null,https://www.facebook.com/thecoffeebothyskye/,,9C9P64Q2+7P,986,4.900000,null,57.238234,-5.898167,,,,,,Europe/London,,0x488c2774d58fb413:0x2cbf49a21ae1120d,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,KJ's Bothy Bakery,,"Ind Est, 9/2 Achnagonalin, Grantown-on-Spey PH26 3TA, United Kingdom",{},null,https://mountaincafe-aviemore.co.uk/,+441479788011,9C9R899R+CJ,1008,4.600000,null,57.318564,-3.608403,,,,,,Europe/London,,0x488f5f88cacc8655:0xb0e9e9e5a3987dd9,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,Cafe 1925,,"Newton Bank, Ardvasar, Isle of Skye IV45 8RS, United Kingdom",{},null,,+441471844255,9C9P335R+9Q,112,4.900000,null,57.058487,-5.908115,,,,,,Europe/London,,0x488c1eaf493dc577:0x2225173483a6e17f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
vsIVaY3LOqqO2roPq__PwQ4,,Community Cafe,,"Unit 3 Lochside, Dunvegan, Isle of Skye IV55 8WB, United Kingdom",{},null,http://www.cafe.community/,,9C9MCCP8+WX,101,4.800000,null,57.437274,-6.582606,,,,,,Europe/London,,0x488c4d3f16c96c21:0x8f2c8969f1397158,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
v8IVabvcJ8PQ2roP4-jysAU,,Mike’s Filling Station,,"Teaninich Industrial Estate, 21 Fyrish Way, Alness IV17 0PJ, United Kingdom",{},null,,+441349880224,9C9QMPRJ+7R,49,4.300000,null,57.690644,-4.267937,,,,,,Europe/London,,0x488f9bded0fd56e3:0x163e8b5159a4d5c3,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
v8IVabvcJ8PQ2roP4-jysAU,,McDonald's,,"An Aird, Fort William, PH33 6AN, United Kingdom",{},null,https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260670:Clicks:DIRSYN:,+441397701861,9C8PRVCV+VM,3074,3.900000,null,56.822148,-5.105862,,,,,,Europe/London,,0x488eccadec60951b:0x2d64ea40e143ce91,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
